w1	Yang
17049	Ќбё гд Ё÷…+9
17060	Ќбё гд –е»+0
17061	Ќбё гд –е»+1
17062	Ќбё гд –е»+2
17063	Ќбё гд –е»+3
17064	Ќбё гд –е»+4
17065	Ќбё гд –е»+5
17066	Ќбё гд –е»+6
17067	Ќбё гд –е»+7
17068	Ќбё гд –е»+8
17069	Ќбё гд –е»+9
17080	Ќбё гд н‘г+0
17081	Ќбё гд н‘г+1
17082	Ќбё гд н‘г+2
17083	Ќбё гд н‘г+3
17084	Ќбё гд н‘г+4
17085	Ќбё гд н‘г+5
17086	Ќбё гд н‘г+6
17087	Ќбё гд н‘г+7
17088	Ќбё гд н‘г+8
17089	Ќбё гд н‘г+9
17100	Ќбё гд ќ‘» «б√»дж”+0
17101	Ќбё гд ќ‘» «б√»дж”+1
17102	Ќбё гд ќ‘» «б√»дж”+2
17103	Ќбё гд ќ‘» «б√»дж”+3
17104	Ќбё гд ќ‘» «б√»дж”+4
17105	Ќбё гд ќ‘» «б√»дж”+5
17106	Ќбё гд ќ‘» «б√»дж”+6
17107	Ќбё гд ќ‘» «б√»дж”+7
17108	Ќбё гд ќ‘» «б√»дж”+8
17109	Ќбё гд ќ‘» «б√»дж”+9
17120	Ќбё гд бƒбƒ+0
17121	Ќбё гд бƒбƒ+1
17122	Ќбё гд бƒбƒ+2
17123	Ќбё гд бƒбƒ+3
17124	Ќбё гд бƒбƒ+4
17125	Ќбё гд бƒбƒ+5
17126	Ќбё гд бƒбƒ+6
17127	Ќбё гд бƒбƒ+7
17128	Ќбё гд бƒбƒ+8
17129	Ќбё гд бƒбƒ+9
17140	Ќбё гд –е» √»н÷+0
17141	Ќбё гд –е» √»н÷+1
17142	Ќбё гд –е» √»н÷+2
17143	Ќбё гд –е» √»н÷+3
17144	Ќбё гд –е» √»н÷+4
17145	Ќбё гд –е» √»н÷+5
17146	Ќбё гд –е» √»н÷+6
17147	Ќбё гд –е» √»н÷+7
17148	Ќбё гд –е» √»н÷+8
17149	Ќбё гд –е» √»н÷+9
17160	Ќбё »бж—н+0
17161	Ќбё »бж—н+1
17162	Ќбё »бж—н+2
17163	Ќбё »бж—н+3
17164	Ќбё »бж—н+4
17165	Ќбё »бж—н+5
17166	Ќбё »бж—н+6
17167	Ќбё »бж—н+7
17168	Ќбё »бж—н+8
17169	Ќбё »бж—н+9
17180	Ќбё гд ћг‘ +0
17181	Ќбё гд ћг‘ +1
17182	Ќбё гд ћг‘ +2
17183	Ќбё гд ћг‘ +3
17184	Ќбё гд ћг‘ +4
17185	Ќбё гд ћг‘ +5
17186	Ќбё гд ћг‘ +6
17187	Ќбё гд ћг‘ +7
17188	Ќбё гд ћг‘ +8
17189	Ќбё гд ћг‘ +9
17200	Ќбё ѕгжЏ «б”г«Ѕ+0
17201	Ќбё ѕгжЏ «б”г«Ѕ+1
17202	Ќбё ѕгжЏ «б”г«Ѕ+2
17203	Ќбё ѕгжЏ «б”г«Ѕ+3
17204	Ќбё ѕгжЏ «б”г«Ѕ+4
17205	Ќбё ѕгжЏ «б”г«Ѕ+5
17206	Ќбё ѕгжЏ «б”г«Ѕ+6
17207	Ќбё ѕгжЏ «б”г«Ѕ+7
17208	Ќбё ѕгжЏ «б”г«Ѕ+8
17209	Ќбё ѕгжЏ «б”г«Ѕ+9
17220	Ќбё »бж— «б—жЌ+0
17221	Ќбё »бж— «б—жЌ+1
17222	Ќбё »бж— «б—жЌ+2
17223	Ќбё »бж— «б—жЌ+3
17224	Ќбё »бж— «б—жЌ+4
17225	Ќбё »бж— «б—жЌ+5
17226	Ќбё »бж— «б—жЌ+6
17227	Ќбё »бж— «б—жЌ+7
17228	Ќбё »бж— «б—жЌ+8
17229	Ќбё »бж— «б—жЌ+9
17500	√ё—«Ў «бн«ёж +0
17501	√ё—«Ў «бн«ёж +1
17502	√ё—«Ў «бн«ёж +2
17503	√ё—«Ў «бн«ёж +3
17504	√ё—«Ў «бн«ёж +4
17505	√ё—«Ў «бн«ёж +5
17506	√ё—«Ў «бн«ёж +6
17507	√ё—«Ў «бн«ёж +7
17508	√ё—«Ў «бн«ёж +8
17509	√ё—«Ў «бн«ёж +9
17520	√ё—«Ў «бЏёнё+0
17521	√ё—«Ў «бЏёнё+1
17522	√ё—«Ў «бЏёнё+2
17523	√ё—«Ў «бЏёнё+3
17524	√ё—«Ў «бЏёнё+4
17525	√ё—«Ў «бЏёнё+5
17526	√ё—«Ў «бЏёнё+6
17527	√ё—«Ў «бЏёнё+7
17528	√ё—«Ў «бЏёнё+8
17529	√ё—«Ў «бЏёнё+9
17540	√ё—«Ў «б“г—ѕ+0
17541	√ё—«Ў «б“г—ѕ+1
17542	√ё—«Ў «б“г—ѕ+2
17543	√ё—«Ў «б“г—ѕ+3
17544	√ё—«Ў «б“г—ѕ+4
17545	√ё—«Ў «б“г—ѕ+5
17546	√ё—«Ў «б“г—ѕ+6
17547	√ё—«Ў «б“г—ѕ+7
17548	√ё—«Ў «б“г—ѕ+8
17549	√ё—«Ў «б“г—ѕ+9
17560	√ё—«Ў «бн«ёж  «б√“—ё+0
17561	√ё—«Ў «бн«ёж  «б√“—ё+1
17562	√ё—«Ў «бн«ёж  «б√“—ё+2
17563	√ё—«Ў «бн«ёж  «б√“—ё+3
17564	√ё—«Ў «бн«ёж  «б√“—ё+4
17565	√ё—«Ў «бн«ёж  «б√“—ё+5
17566	√ё—«Ў «бн«ёж  «б√“—ё+6
17567	√ё—«Ў «бн«ёж  «б√“—ё+7
17568	√ё—«Ў «бн«ёж  «б√“—ё+8
17569	√ё—«Ў «бн«ёж  «б√“—ё+9
17570	Tourmaline Earrings+0
17571	Tourmaline Earrings+1
17572	Tourmaline Earrings+2
17573	Tourmaline Earrings+3
17574	Tourmaline Earrings+4
17575	Tourmaline Earrings+5
17576	Tourmaline Earrings+6
17577	Tourmaline Earrings+7
17578	Tourmaline Earrings+8
17579	Tourmaline Earrings+9
17580	Ќбё «бян«дн  +0
17581	Ќбё «бян«дн  +1
17582	Ќбё «бян«дн  +2
17583	Ќбё «бян«дн  +3
17584	Ќбё «бян«дн  +4
17585	Ќбё «бян«дн  +5
17586	Ќбё «бян«дн  +6
17587	Ќбё «бян«дн  +7
17588	Ќбё «бян«дн  +8
17589	Ќбё «бян«дн  +9
17590	Aquarus Earrings+0
17591	Aquarus Earrings+1
17592	Aquarus Earrings+2
17593	Aquarus Earrings+3
17594	Aquarus Earrings+4
17595	Aquarus Earrings+5
17596	Aquarus Earrings+6
17597	Aquarus Earrings+7
17598	Aquarus Earrings+8
17599	Aquarus Earrings+9
18000	Ќ“«г я «дн+0
18001	Ќ“«г я «дн+1
18002	Ќ“«г я «дн+2
18003	Ќ“«г я «дн+3
18004	Ќ“«г я «дн+4
18005	Ќ“«г я «дн+5
18006	Ќ“«г я «дн+6
18007	Ќ“«г я «дн+7
18008	Ќ“«г я «дн+8
18009	Ќ“«г я «дн+9
18010	Ќ“«г ћбѕн+0
18011	Ќ“«г ћбѕн+1
18012	Ќ“«г ћбѕн+2
18013	Ќ“«г ћбѕн+3
18014	Ќ“«г ћбѕн+4
18015	Ќ“«г ћбѕн+5
18016	Ќ“«г ћбѕн+6
18017	Ќ“«г ћбѕн+7
18018	Ќ“«г ћбѕн+8
18019	Ќ“«г ћбѕн+9
18020	Ќ“«г Ё«ќг+0
18021	Ќ“«г Ё«ќг+1
18022	Ќ“«г Ё«ќг+2
18023	Ќ“«г Ё«ќг+3
18024	Ќ“«г Ё«ќг+4
18025	Ќ“«г Ё«ќг+5
18026	Ќ“«г Ё«ќг+6
18027	Ќ“«г Ё«ќг+7
18028	Ќ“«г Ё«ќг+8
18029	Ќ“«г Ё«ќг+9
18030	Ќ“«г «бЌяг…+0
18031	Ќ“«г «бЌяг…+1
18032	Ќ“«г «бЌяг…+2
18033	Ќ“«г «бЌяг…+3
18034	Ќ“«г «бЌяг…+4
18035	Ќ“«г «бЌяг…+5
18036	Ќ“«г «бЌяг…+6
18037	Ќ“«г «бЌяг…+7
18038	Ќ“«г «бЌяг…+8
18039	Ќ“«г «бЌяг…+9
18040	Ќ“«г гбян+0
18041	Ќ“«г гбян+1
18042	Ќ“«г гбян+2
18043	Ќ“«г гбян+3
18044	Ќ“«г гбян+4
18045	Ќ“«г гбян+5
18046	Ќ“«г гбян+6
18047	Ќ“«г гбян+7
18048	Ќ“«г гбян+8
18049	Ќ“«г гбян+9
18050	Ќ“«г «бўб+0
18051	Ќ“«г «бўб+1
18052	Ќ“«г «бўб+2
18053	Ќ“«г «бўб+3
18054	Ќ“«г «бўб+4
18055	Ќ“«г «бўб+5
18056	Ќ“«г «бўб+6
18057	Ќ“«г «бўб+7
18058	Ќ“«г «бўб+8
18059	Ќ“«г «бўб+9
18060	Ќ“«г Ќћ—н+0
18061	Ќ“«г Ќћ—н+1
18062	Ќ“«г Ќћ—н+2
18063	Ќ“«г Ќћ—н+3
18064	Ќ“«г Ќћ—н+4
18065	Ќ“«г Ќћ—н+5
18066	Ќ“«г Ќћ—н+6
18067	Ќ“«г Ќћ—н+7
18068	Ќ“«г Ќћ—н+8
18069	Ќ“«г Ќћ—н+9
18070	Ќ“«г «бѕ» «бя»н—+0
18071	Ќ“«г «бѕ» «бя»н—+1
18072	Ќ“«г «бѕ» «бя»н—+2
18073	Ќ“«г «бѕ» «бя»н—+3
18074	Ќ“«г «бѕ» «бя»н—+4
18075	Ќ“«г «бѕ» «бя»н—+5
18076	Ќ“«г «бѕ» «бя»н—+6
18077	Ќ“«г «бѕ» «бя»н—+7
18078	Ќ“«г «бѕ» «бя»н—+8
18079	Ќ“«г «бѕ» «бя»н—+9
18080	Ќ“«г «б—жЌ+0
18081	Ќ“«г «б—жЌ+1
18082	Ќ“«г «б—жЌ+2
18083	Ќ“«г «б—жЌ+3
18084	Ќ“«г «б—жЌ+4
18085	Ќ“«г «б—жЌ+5
18086	Ќ“«г «б—жЌ+6
18087	Ќ“«г «б—жЌ+7
18088	Ќ“«г «б—жЌ+8
18089	Ќ“«г «б—жЌ+9
18090	Ќ“«г «б ж—г«бнд+0
18091	Ќ“«г «б ж—г«бнд+1
18092	Ќ“«г «б ж—г«бнд+2
18093	Ќ“«г «б ж—г«бнд+3
18094	Ќ“«г «б ж—г«бнд+4
18095	Ќ“«г «б ж—г«бнд+5
18096	Ќ“«г «б ж—г«бнд+6
18097	Ќ“«г «б ж—г«бнд+7
18098	Ќ“«г «б ж—г«бнд+8
18099	Ќ“«г «б ж—г«бнд+9
18100	Aquarus Belt+0
18101	Aquarus Belt+1
18102	Aquarus Belt+2
18103	Aquarus Belt+3
18104	Aquarus Belt+4
18105	Aquarus Belt+5
18106	Aquarus Belt+6
18107	Aquarus Belt+7
18108	Aquarus Belt+8
18109	Aquarus Belt+9
18900	Ќћ— «ббе» «б√Ќг—
19000	Sea Serpent Helmet+0
19001	Sea Serpent Helmet+1
19002	Sea Serpent Helmet+2
19003	Sea Serpent Helmet+3
19004	Sea Serpent Helmet+4
19005	Sea Serpent Helmet+5
19006	Sea Serpent Helmet+6
19007	Sea Serpent Helmet+7
19008	Sea Serpent Helmet+8
19009	Sea Serpent Helmet+9
19010	Sea Serpent Cap+0
19011	Sea Serpent Cap+1
19012	Sea Serpent Cap+2
19013	Sea Serpent Cap+3
19014	Sea Serpent Cap+4
19015	Sea Serpent Cap+5
19016	Sea Serpent Cap+6
19017	Sea Serpent Cap+7
19018	Sea Serpent Cap+8
19019	Sea Serpent Cap+9
19020	Sea Serpent Armor Helmet+0
19021	Sea Serpent Armor Helmet+1
19022	Sea Serpent Armor Helmet+2
19023	Sea Serpent Armor Helmet+3
19024	Sea Serpent Armor Helmet+4
19025	Sea Serpent Armor Helmet+5
19026	Sea Serpent Armor Helmet+6
19027	Sea Serpent Armor Helmet+7
19028	Sea Serpent Armor Helmet+8
19029	Sea Serpent Armor Helmet+9
19030	Sea Serpent Hat+0
19031	Sea Serpent Hat+1
19032	Sea Serpent Hat+2
19033	Sea Serpent Hat+3
19034	Sea Serpent Hat+4
19035	Sea Serpent Hat+5
19036	Sea Serpent Hat+6
19037	Sea Serpent Hat+7
19038	Sea Serpent Hat+8
19039	Sea Serpent Hat+9
19040	Dragon God Shield+0
19041	Dragon God Shield+1
19042	Dragon God Shield+2
19043	Dragon God Shield+3
19044	Dragon God Shield+4
19045	Dragon God Shield+5
19046	Dragon God Shield+6
19047	Dragon God Shield+7
19048	Dragon God Shield+8
19049	Dragon God Shield+9
19050	Dragon Crystal Belt+0
19051	Dragon Crystal Belt+1
19052	Dragon Crystal Belt+2
19053	Dragon Crystal Belt+3
19054	Dragon Crystal Belt+4
19055	Dragon Crystal Belt+5
19056	Dragon Crystal Belt+6
19057	Dragon Crystal Belt+7
19058	Dragon Crystal Belt+8
19059	Dragon Crystal Belt+9
19060	Ќ“«г «бгбя «б—«∆Џ+0
19061	Ќ“«г «бгбя «б—«∆Џ+1
19062	Ќ“«г «бгбя «б—«∆Џ+2
19063	Ќ“«г «бгбя «б—«∆Џ+3
19064	Ќ“«г «бгбя «б—«∆Џ+4
19065	Ќ“«г «бгбя «б—«∆Џ+5
19066	Ќ“«г «бгбя «б—«∆Џ+6
19067	Ќ“«г «бгбя «б—«∆Џ+7
19068	Ќ“«г «бгбя «б—«∆Џ+8
19069	Ќ“«г «бгбя «б—«∆Џ+9
19070	Magnificent Shadow Belt+0
19071	Magnificent Shadow Belt+1
19072	Magnificent Shadow Belt+2
19073	Magnificent Shadow Belt+3
19074	Magnificent Shadow Belt+4
19075	Magnificent Shadow Belt+5
19076	Magnificent Shadow Belt+6
19077	Magnificent Shadow Belt+7
19078	Magnificent Shadow Belt+8
19079	Magnificent Shadow Belt+9
19080	Magnificent Rune belt+0
19081	Magnificent Rune belt+1
19082	Magnificent Rune belt+2
19083	Magnificent Rune belt+3
19084	Magnificent Rune belt+4
19085	Magnificent Rune belt+5
19086	Magnificent Rune belt+6
19087	Magnificent Rune belt+7
19088	Magnificent Rune belt+8
19089	Magnificent Rune belt+9
19090	Magnificent Bear Belt+0
19091	Magnificent Bear Belt+1
19092	Magnificent Bear Belt+2
19093	Magnificent Bear Belt+3
19094	Magnificent Bear Belt+4
19095	Magnificent Bear Belt+5
19096	Magnificent Bear Belt+6
19097	Magnificent Bear Belt+7
19098	Magnificent Bear Belt+8
19099	Magnificent Bear Belt+9
19110	 —” «б’ё—+0
19111	 —” «б’ё—+1
19112	 —” «б’ё—+2
19113	 —” «б’ё—+3
19114	 —” «б’ё—+4
19115	 —” «б’ё—+5
19116	 —” «б’ё—+6
19117	 —” «б’ё—+7
19118	 —” «б’ё—+8
19119	 —” «б’ё—+9
19120	 —” «бдг—+0
19121	 —” «бдг—+1
19122	 —” «бдг—+2
19123	 —” «бдг—+3
19124	 —” «бдг—+4
19125	 —” «бдг—+5
19126	 —” «бдг—+6
19127	 —” «бдг—+7
19128	 —” «бдг—+8
19129	 —” «бдг—+9
19130	 —” «б«”ѕ+0
19131	 —” «б«”ѕ+1
19132	 —” «б«”ѕ+2
19133	 —” «б«”ѕ+3
19134	 —” «б«”ѕ+4
19135	 —” «б«”ѕ+5
19136	 —” «б«”ѕ+6
19137	 —” «б«”ѕ+7
19138	 —” «б«”ѕ+8
19139	 —” «б«”ѕ+9
19140	Magnificent Scale Shield+0
19141	Magnificent Scale Shield+1
19142	Magnificent Scale Shield+2
19143	Magnificent Scale Shield+3
19144	Magnificent Scale Shield+4
19145	Magnificent Scale Shield+5
19146	Magnificent Scale Shield+6
19147	Magnificent Scale Shield+7
19148	Magnificent Scale Shield+8
19149	Magnificent Scale Shield+9
19150	Rusty Belt+0
19151	Rusty Belt+1
19152	Rusty Belt+2
19153	Rusty Belt+3
19154	Rusty Belt+4
19155	Rusty Belt+5
19156	Rusty Belt+6
19157	Rusty Belt+7
19158	Rusty Belt+8
19159	Rusty Belt+9
19160	Rusty Earrings+0
19161	Rusty Earrings+1
19162	Rusty Earrings+2
19163	Rusty Earrings+3
19164	Rusty Earrings+4
19165	Rusty Earrings+5
19166	Rusty Earrings+6
19167	Rusty Earrings+7
19168	Rusty Earrings+8
19169	Rusty Earrings+9
19170	Rusty Necklace+0
19171	Rusty Necklace+1
19172	Rusty Necklace+2
19173	Rusty Necklace+3
19174	Rusty Necklace+4
19175	Rusty Necklace+5
19176	Rusty Necklace+6
19177	Rusty Necklace+7
19178	Rusty Necklace+8
19179	Rusty Necklace+9
19180	Rusty Bracelet+0
19181	Rusty Bracelet+1
19182	Rusty Bracelet+2
19183	Rusty Bracelet+3
19184	Rusty Bracelet+4
19185	Rusty Bracelet+5
19186	Rusty Bracelet+6
19187	Rusty Bracelet+7
19188	Rusty Bracelet+8
19189	Rusty Bracelet+9
19190	Rusty Shield+0
19191	Rusty Shield+1
19192	Rusty Shield+2
19193	Rusty Shield+3
19194	Rusty Shield+4
19195	Rusty Shield+5
19196	Rusty Shield+6
19197	Rusty Shield+7
19198	Rusty Shield+8
19199	Rusty Shield+9
19200	Rusty Helmet+0
19201	Rusty Helmet+1
19202	Rusty Helmet+2
19203	Rusty Helmet+3
19204	Rusty Helmet+4
19205	Rusty Helmet+5
19206	Rusty Helmet+6
19207	Rusty Helmet+7
19208	Rusty Helmet+8
19209	Rusty Helmet+9
19210	Rusty boots+0
19211	Rusty boots+1
19212	Rusty boots+2
19213	Rusty boots+3
19214	Rusty boots+4
19215	Rusty boots+5
19216	Rusty boots+6
19217	Rusty boots+7
19218	Rusty boots+8
19219	Rusty boots+9
19220	Ќбё »бж— «б‘нЎ«д 0
19221	Devil's Crystal Earrings+1
19222	Devil's Crystal Earrings+2
19223	Devil's Crystal Earrings+3
19224	Devil's Crystal Earrings+4
19225	Devil's Crystal Earrings+5
19226	Devil's Crystal Earrings+6
19227	Devil's Crystal Earrings+7
19228	Devil's Crystal Earrings+8
19229	Devil's Crystal Earrings+9
19230	Ёб«ѕ… »бж— «б‘нЎ«д 0
19231	Devil's Crystal Necklace+1
19232	Devil's Crystal Necklace+2
19233	Devil's Crystal Necklace+3
19234	Devil's Crystal Necklace+4
19235	Devil's Crystal Necklace+5
19236	Devil's Crystal Necklace+6
19237	Devil's Crystal Necklace+7
19238	Devil's Crystal Necklace+8
19239	Devil's Crystal Necklace+9
19240	”ж«— »бж— «б‘нЎ«д 0
19241	Devil's Crystal Bracelet+1
19242	Devil's Crystal Bracelet+2
19243	Devil's Crystal Bracelet+3
19244	Devil's Crystal Bracelet+4
19245	Devil's Crystal Bracelet+5
19246	Devil's Crystal Bracelet+6
19247	Devil's Crystal Bracelet+7
19248	Devil's Crystal Bracelet+8
19249	Devil's Crystal Bracelet+9
19250	 —” »бж— «б‘нЎ«д 0
19251	Devil's Crystal Shield+1
19252	Devil's Crystal Shield+2
19253	Devil's Crystal Shield+3
19254	Devil's Crystal Shield+4
19255	Devil's Crystal Shield+5
19256	Devil's Crystal Shield+6
19257	Devil's Crystal Shield+7
19258	Devil's Crystal Shield+8
19259	Devil's Crystal Shield+9
19260	Neptunes Shield+0
19261	Neptunes Shield+1
19262	Neptunes Shield+2
19263	Neptunes Shield+3
19264	Neptunes Shield+4
19265	Neptunes Shield+5
19266	Neptunes Shield+6
19267	Neptunes Shield+7
19268	Neptunes Shield+8
19269	Neptunes Shield+9
19290	Ўёг “жѕн«я+0
19291	Ўёг “жѕн«я+1
19292	Ўёг “жѕн«я+2
19293	Ўёг “жѕн«я+3
19294	Ўёг “жѕн«я+4
19295	Ўёг “жѕн«я+5
19296	Ўёг “жѕн«я+6
19297	Ўёг “жѕн«я+7
19298	Ўёг “жѕн«я+8
19299	Ўёг “жѕн«я+9
19490	»ѕб… “жѕн«я+0
19491	»ѕб… “жѕн«я+1
19492	»ѕб… “жѕн«я+2
19493	»ѕб… “жѕн«я+3
19494	»ѕб… “жѕн«я+4
19495	»ѕб… “жѕн«я+5
19496	»ѕб… “жѕн«я+6
19497	»ѕб… “жѕн«я+7
19498	»ѕб… “жѕн«я+8
19499	»ѕб… “жѕн«я+9
19690	ѕ—Џ “жѕн«я гх’ЁЌ+0
19691	ѕ—Џ “жѕн«я гх’ЁЌ+1
19692	ѕ—Џ “жѕн«я гх’ЁЌ+2
19693	ѕ—Џ “жѕн«я гх’ЁЌ+3
19694	ѕ—Џ “жѕн«я гх’ЁЌ+4
19695	ѕ—Џ “жѕн«я гх’ЁЌ+5
19696	ѕ—Џ “жѕн«я гх’ЁЌ+6
19697	ѕ—Џ “жѕн«я гх’ЁЌ+7
19698	ѕ—Џ “жѕн«я гх’ЁЌ+8
19699	ѕ—Џ “жѕн«я гх’ЁЌ+9
19890	Ћн«» “жѕн«я+0
19891	Ћн«» “жѕн«я+1
19892	Ћн«» “жѕн«я+2
19893	Ћн«» “жѕн«я+3
19894	Ћн«» “жѕн«я+4
19895	Ћн«» “жѕн«я+5
19896	Ћн«» “жѕн«я+6
19897	Ћн«» “жѕн«я+7
19898	Ћн«» “жѕн«я+8
19899	Ћн«» “жѕн«я+9
20000	ѕ—Џ ё—д «б‘нЎ«д+0
20001	ѕ—Џ ё—д «б‘нЎ«д+1
20002	ѕ—Џ ё—д «б‘нЎ«д+2
20003	ѕ—Џ ё—д «б‘нЎ«д+3
20004	ѕ—Џ ё—д «б‘нЎ«д+4
20005	ѕ—Џ ё—д «б‘нЎ«д+5
20006	ѕ—Џ ё—д «б‘нЎ«д+6
20007	ѕ—Џ ё—д «б‘нЎ«д+7
20008	ѕ—Џ ё—д «б‘нЎ«д+8
20009	ѕ—Џ ё—д «б‘нЎ«д+9
20250	»ѕб… Ё«—” «б днд+0
20251	»ѕб… Ё«—” «б днд+1
20252	»ѕб… Ё«—” «б днд+2
20253	»ѕб… Ё«—” «б днд+3
20254	»ѕб… Ё«—” «б днд+4
20255	»ѕб… Ё«—” «б днд+5
20256	»ѕб… Ё«—” «б днд+6
20257	»ѕб… Ё«—” «б днд+7
20258	»ѕб… Ё«—” «б днд+8
20259	»ѕб… Ё«—” «б днд+9
20500	ѕ—Џ «бЏў«г «бг’ЁЌ+0
20501	ѕ—Џ «бЏў«г «бг’ЁЌ+1
20502	ѕ—Џ «бЏў«г «бг’ЁЌ+2
20503	ѕ—Џ «бЏў«г «бг’ЁЌ+3
20504	ѕ—Џ «бЏў«г «бг’ЁЌ+4
20505	ѕ—Џ «бЏў«г «бг’ЁЌ+5
20506	ѕ—Џ «бЏў«г «бг’ЁЌ+6
20507	ѕ—Џ «бЏў«г «бг’ЁЌ+7
20508	ѕ—Џ «бЏў«г «бг’ЁЌ+8
20509	ѕ—Џ «бЏў«г «бг’ЁЌ+9
20750	Ћн«» –е»н…+0
20751	Ћн«» –е»н…+1
20752	Ћн«» –е»н…+2
20753	Ћн«» –е»н…+3
20754	Ћн«» –е»н…+4
20755	Ћн«» –е»н…+5
20756	Ћн«» –е»н…+6
20757	Ћн«» –е»н…+7
20758	Ћн«» –е»н…+8
20759	Ћн«» –е»н…+9
20760	ѕ—Џ «б‘Ёё «бёЎ»н+0
20761	ѕ—Џ «б‘Ёё «бёЎ»н+1
20762	ѕ—Џ «б‘Ёё «бёЎ»н+2
20763	ѕ—Џ «б‘Ёё «бёЎ»н+3
20764	ѕ—Џ «б‘Ёё «бёЎ»н+4
20765	ѕ—Џ «б‘Ёё «бёЎ»н+5
20766	ѕ—Џ «б‘Ёё «бёЎ»н+6
20767	ѕ—Џ «б‘Ёё «бёЎ»н+7
20768	ѕ—Џ «б‘Ёё «бёЎ»н+8
20769	ѕ—Џ «б‘Ёё «бёЎ»н+9
20770	»ѕб… «бягнд+0
20771	»ѕб… «бягнд+1
20772	»ѕб… «бягнд+2
20773	»ѕб… «бягнд+3
20774	»ѕб… «бягнд+4
20775	»ѕб… «бягнд+5
20776	»ѕб… «бягнд+6
20777	»ѕб… «бягнд+7
20778	»ѕб… «бягнд+8
20779	»ѕб… «бягнд+9
20780	ѕ—Џ гќ«б» «б‘нЎ«д+0
20781	ѕ—Џ гќ«б» «б‘нЎ«д+1
20782	ѕ—Џ гќ«б» «б‘нЎ«д+2
20783	ѕ—Џ гќ«б» «б‘нЎ«д+3
20784	ѕ—Џ гќ«б» «б‘нЎ«д+4
20785	ѕ—Џ гќ«б» «б‘нЎ«д+5
20786	ѕ—Џ гќ«б» «б‘нЎ«д+6
20787	ѕ—Џ гќ«б» «б‘нЎ«д+7
20788	ѕ—Џ гќ«б» «б‘нЎ«д+8
20789	ѕ—Џ гќ«б» «б‘нЎ«д+9
20790	Ћн«» «б≈нг«д+0
20791	Ћн«» «б≈нг«д+1
20792	Ћн«» «б≈нг«д+2
20793	Ћн«» «б≈нг«д+3
20794	Ћн«» «б≈нг«д+4
20795	Ћн«» «б≈нг«д+5
20796	Ћн«» «б≈нг«д+6
20797	Ћн«» «б≈нг«д+7
20798	Ћн«» «б≈нг«д+8
20799	Ћн«» «б≈нг«д+9
20800	ѕ—Џ гё« б «бўб+0
20801	ѕ—Џ гё« б «бўб+1
20802	ѕ—Џ гё« б «бўб+2
20803	ѕ—Џ гё« б «бўб+3
20804	ѕ—Џ гё« б «бўб+4
20805	ѕ—Џ гё« б «бўб+5
20806	ѕ—Џ гё« б «бўб+6
20807	ѕ—Џ гё« б «бўб+7
20808	ѕ—Џ гё« б «бўб+8
20809	ѕ—Џ гё« б «бўб+9
20810	ѕ—Џ ћг— «бЌгг+0
20811	ѕ—Џ ћг— «бЌгг+1
20812	ѕ—Џ ћг— «бЌгг+2
20813	ѕ—Џ ћг— «бЌгг+3
20814	ѕ—Џ ћг— «бЌгг+4
20815	ѕ—Џ ћг— «бЌгг+5
20816	ѕ—Џ ћг— «бЌгг+6
20817	ѕ—Џ ћг— «бЌгг+7
20818	ѕ—Џ ћг— «бЌгг+8
20819	ѕ—Џ ћг— «бЌгг+9
20820	»ѕб… ёг— «бѕг+0
20821	»ѕб… ёг— «бѕг+1
20822	»ѕб… ёг— «бѕг+2
20823	»ѕб… ёг— «бѕг+3
20824	»ѕб… ёг— «бѕг+4
20825	»ѕб… ёг— «бѕг+5
20826	»ѕб… ёг— «бѕг+6
20827	»ѕб… ёг— «бѕг+7
20828	»ѕб… ёг— «бѕг+8
20829	»ѕб… ёг— «бѕг+9
20830	ѕ—Џ Ё«—” «бћЌнг+0
20831	ѕ—Џ Ё«—” «бћЌнг+1
20832	ѕ—Џ Ё«—” «бћЌнг+2
20833	ѕ—Џ Ё«—” «бћЌнг+3
20834	ѕ—Џ Ё«—” «бћЌнг+4
20835	ѕ—Џ Ё«—” «бћЌнг+5
20836	ѕ—Џ Ё«—” «бћЌнг+6
20837	ѕ—Џ Ё«—” «бћЌнг+7
20838	ѕ—Џ Ё«—” «бћЌнг+8
20839	ѕ—Џ Ё«—” «бћЌнг+9
20840	Ћн«» «бд«—+0
20841	Ћн«» «бд«—+1
20842	Ћн«» «бд«—+2
20843	Ћн«» «бд«—+3
20844	Ћн«» «бд«—+4
20845	Ћн«» «бд«—+5
20846	Ћн«» «бд«—+6
20847	Ћн«» «бд«—+7
20848	Ћн«» «бд«—+8
20849	Ћн«» «бд«—+9
20850	ѕ—Џ ’Ё«∆Ќ «б¬џ« +0
20851	ѕ—Џ ’Ё«∆Ќ «б¬џ« +1
20852	ѕ—Џ ’Ё«∆Ќ «б¬џ« +2
20853	ѕ—Џ ’Ё«∆Ќ «б¬џ« +3
20854	ѕ—Џ ’Ё«∆Ќ «б¬џ« +4
20855	ѕ—Џ ’Ё«∆Ќ «б¬џ« +5
20856	ѕ—Џ ’Ё«∆Ќ «б¬џ« +6
20857	ѕ—Џ ’Ё«∆Ќ «б¬џ« +7
